2013-11-24,1035.0
2013-11-25,1210.0
2013-11-26,1261.0
2013-11-27,1219.0
2013-11-28,1205.0
2013-11-29,1359.0
2013-11-30,1592.0
2013-12-01,1162.0
2013-12-02,1340.0
2013-12-03,1345.0
2013-12-04,1315.0
2013-12-05,1170.0
2013-12-06,1292.0
2013-12-07,1359.0
2013-12-08,1115.0
2013-12-09,1219.0
2013-12-10,1285.0
2013-12-11,1288.0
2013-12-12,1368.0
2013-12-13,1433.0
2013-12-14,1561.0
2013-12-15,1308.0
2013-12-16,1322.0
2013-12-17,1415.0
2013-12-18,1489.0
2013-12-19,1465.0
2013-12-20,1576.0
2013-12-21,1740.0
2013-12-22,1389.0
2013-12-23,1529.0
2013-12-24,1633.0
2013-12-25,1507.0
2013-12-26,1758.0
2013-12-27,1742.0
2013-12-28,2031.0
2013-12-29,1949.0
2013-12-30,2347.0
2013-12-31,2143.0
2014-01-01,194.0
2014-01-02,1036.0
2014-01-03,1547.0
2014-01-04,1412.0
2014-01-05,1140.0
2014-01-06,1084.0
2014-01-07,607.0
2014-01-08,1519.0
2014-01-09,1380.0
2014-01-10,1386.0
2014-01-11,1420.0
2014-01-12,1167.0
2014-01-13,1235.0
2014-01-14,1365.0
2014-01-15,1325.0
2014-01-16,1171.0
2014-01-17,1185.0
2014-01-18,1171.0
2014-01-19,809.0
2014-01-20,1023.0
2014-01-21,1108.0
2014-01-22,1143.0
2014-01-23,1145.0
2014-01-24,1181.0
2014-01-25,1186.0
2014-01-26,857.0
2014-01-27,1078.0
2014-01-28,1222.0
2014-01-29,1135.0
2014-01-30,1098.0
2014-01-31,1253.0
2014-02-01,1270.0
2014-02-02,885.0
2014-02-03,1044.0
2014-02-04,1101.0
2014-02-05,1140.0
2014-02-06,1095.0
2014-02-07,1109.0
2014-02-08,1225.0
2014-02-09,835.0
2014-02-10,1124.0
2014-02-11,1225.0
2014-02-12,1108.0
2014-02-13,1092.0
2014-02-14,1134.0
2014-02-15,1193.0
2014-02-16,940.0
2014-02-17,1085.0
2014-02-18,1154.0
2014-02-19,1110.0
2014-02-20,1149.0
