Ind,Target,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
3103,0,0.0,23,22,-8.577,1,0,0,0.066,24,0.715,30,30,15,9,0.109,0,11,0.7839789159724365,2.444,926
3104,1,20.0,21,1,0.7,1,0,1,0.371,15,-5.8020000000000005,30,30,16,12,0.591,0,0,0.8,0.083,726
3105,1,14.2,23,0,17.682000000000002,1,0,2,0.324,2,-3.187,30,30,12,12,0.665,0,0,0.8,0.0,365
3106,1,0.0,15,28,-11.06,1,0,0,0.247,24,-9.09,29,29,12,23,0.424,0,8,0.414,1.043,0
3107,0,10.0,23,0,14.575999999999999,1,0,1,0.366,11,14.960999999999999,30,22,10,0,0.40299999999999997,0,0,0.8,0.0,827
3108,0,8.0,23,3,2.5,1,0,1,0.10400000000000001,10,-0.904,30,27,4,6,0.166,0,0,0.8,0.5,1442
3109,0,20.0,22,13,-62.43600000000001,1,0,1,0.23600000000000002,21,6.962000000000001,30,24,26,1,0.222,0,0,0.8,13.0,3330
3110,0,25.04,23,24,-17.942,1,0,1,0.111,7,-34.477,30,27,21,30,0.17300000000000001,0,0,0.8,0.8,1197
3111,0,0.0,23,20,-9.937999999999999,1,0,0,0.33299999999999996,24,-15.286,30,30,16,29,0.561,0,10,0.8,0.69,800
3112,1,20.5,23,18,8.004,0,0,2,0.377,2,-9.083,30,30,15,18,0.7559999999999999,0,0,0.8,1.0,297
3113,0,15.0,23,24,-18.119,1,0,1,0.051,8,-13.514000000000001,30,30,21,23,0.11800000000000001,0,0,0.8,1.043,2545
3114,1,7.0,23,6,-0.521,1,0,2,0.397,3,-2.986,30,30,4,22,0.7709999999999999,0,0,0.8,0.273,198
3115,0,15.0,23,20,-3.2769999999999997,0,0,2,0.036000000000000004,7,-5.848,30,30,9,24,0.071,0,0,0.8,0.833,139
3116,0,13.0,22,0,0.157,0,0,2,0.057999999999999996,1,1.906,30,26,11,3,0.12,0,0,0.8,1.0235964376053963,149
3117,0,10.0,23,24,-6.359,0,0,1,0.40299999999999997,18,-6.0889999999999995,27,26,7,20,0.7509999999999999,0,0,0.852,1.0,18
3118,1,0.0,18,28,-8.999,0,0,0,0.7020000000000001,24,-7.132999999999999,26,17,7,17,0.792,0,10,0.6920000000000001,1.412,0
3119,0,19.39,22,24,-9.923,1,0,1,0.102,18,-24.24,30,28,22,30,0.187,0,0,0.8,0.8,170
3120,1,0.0,23,0,1.0390000000000001,0,0,0,0.35700000000000004,24,-3.0260000000000002,30,26,15,14,0.711,0,0,0.8,1.0235964376053963,693
3121,0,55.5,23,13,-12.92,0,0,2,0.792,13,-7.371,18,24,12,24,0.65,0,0,1.167,0.542,21
3122,0,5.0,23,0,6.486000000000001,0,0,1,0.24100000000000002,12,0.7140000000000001,30,30,10,2,0.335,0,0,0.8,0.0,506
3123,0,0.0,23,19,-12.020999999999999,0,0,0,0.085,24,-3.6010000000000004,30,30,15,10,0.102,0,0,0.8,1.9,327
3124,0,0.0,23,0,1.081,1,0,0,0.13,24,-0.602,30,29,9,9,0.179,0,0,0.8,0.0,925
3125,1,0.0,0,28,-10.925,0,0,0,0.963,24,-4.047,14,11,5,25,0.8079999999999999,1,3,0.0,0.96,0
3126,0,15.8,15,24,-11.21,1,0,1,0.375,14,-14.744000000000002,30,19,17,30,0.41600000000000004,0,0,0.7839789159724365,0.8,165
3127,0,10.0,21,5,6.432,1,0,2,0.193,1,1.768,30,25,5,0,0.364,0,0,0.8,1.0235964376053963,1487
3128,0,21.48,23,24,-17.117,1,0,1,0.24,6,-12.607000000000001,30,30,20,27,0.381,0,0,0.8,0.889,371
3129,1,8.0,23,7,3.076,1,0,2,0.263,7,-0.3,30,30,2,2,0.62,0,0,0.7839789159724365,3.5,1419
3130,1,5.0,19,2,3.0410000000000004,1,0,1,0.33899999999999997,10,0.442,30,23,6,3,0.636,0,0,0.8,0.667,317
3131,0,15.0,23,16,5.664,0,0,1,0.22899999999999998,8,-5.7010000000000005,28,29,10,16,0.326,0,0,0.857,1.0,78
